state,district,date,sex,age,population
Perak,Kinta,1/1/2022,female,45-49,11.4
Perak,Kinta,1/1/2022,female,45-49,3.9
Perak,Kinta,1/1/2022,female,45-49,0.2
Perak,Kinta,1/1/2022,female,45-49,0.8
Perak,Kinta,1/1/2022,female,50-54,23.9
Perak,Kinta,1/1/2022,female,50-54,9
Perak,Kinta,1/1/2022,female,50-54,0.3
Perak,Kinta,1/1/2022,female,50-54,10.6
Perak,Kinta,1/1/2022,female,50-54,3.4
Perak,Kinta,1/1/2022,female,50-54,0.1
Perak,Kinta,1/1/2022,female,50-54,0.4
Perak,Kinta,1/1/2022,female,55-59,24.8
Perak,Kinta,1/1/2022,female,55-59,9
Perak,Kinta,1/1/2022,female,55-59,0.2
Perak,Kinta,1/1/2022,female,55-59,11.6
Perak,Kinta,1/1/2022,female,55-59,3.7
Perak,Kinta,1/1/2022,female,55-59,0.1
Perak,Kinta,1/1/2022,female,55-59,0.2
Perak,Kinta,1/1/2022,female,60-64,23.3
Perak,Kinta,1/1/2022,female,60-64,8.2
Perak,Kinta,1/1/2022,female,60-64,0.2
Perak,Kinta,1/1/2022,female,60-64,11
Perak,Kinta,1/1/2022,female,60-64,3.6
Perak,Kinta,1/1/2022,female,60-64,0.1
Perak,Kinta,1/1/2022,female,60-64,0.2
Perak,Kinta,1/1/2022,female,65-69,18.7
Perak,Kinta,1/1/2022,female,65-69,6
Perak,Kinta,1/1/2022,female,65-69,0.1
Perak,Kinta,1/1/2022,female,65-69,9.5
Perak,Kinta,1/1/2022,female,65-69,2.8
Perak,Kinta,1/1/2022,female,65-69,0.1
Perak,Kinta,1/1/2022,female,65-69,0.1
Perak,Kinta,1/1/2022,female,70-74,13.7
Perak,Kinta,1/1/2022,female,70-74,3.6
Perak,Kinta,1/1/2022,female,70-74,0.1
Perak,Kinta,1/1/2022,female,70-74,8.1
Perak,Kinta,1/1/2022,female,70-74,1.8
Perak,Kinta,1/1/2022,female,70-74,0
Perak,Kinta,1/1/2022,female,70-74,0.1
Perak,Kinta,1/1/2022,female,75-79,7.9
Perak,Kinta,1/1/2022,female,75-79,1.7
Perak,Kinta,1/1/2022,female,75-79,0
Perak,Kinta,1/1/2022,female,75-79,5.1
Perak,Kinta,1/1/2022,female,75-79,1
Perak,Kinta,1/1/2022,female,75-79,0.1
Perak,Kinta,1/1/2022,female,75-79,0.1
Perak,Kinta,1/1/2022,female,80-84,5.1
Perak,Kinta,1/1/2022,female,80-84,0.9
Perak,Kinta,1/1/2022,female,80-84,0
Perak,Kinta,1/1/2022,female,80-84,3.6
Perak,Kinta,1/1/2022,female,80-84,0.5
Perak,Kinta,1/1/2022,female,80-84,0
Perak,Kinta,1/1/2022,female,80-84,0
Perak,Kinta,1/1/2022,female,85+,3.1
Perak,Kinta,1/1/2022,female,85+,0.4
Perak,Kinta,1/1/2022,female,85+,0
Perak,Kinta,1/1/2022,female,85+,2.2
Perak,Kinta,1/1/2022,female,85+,0.4
Perak,Kinta,1/1/2022,female,85+,0
Perak,Kinta,1/1/2022,female,85+,0
Perak,Kinta,1/1/2022,male,0-4,29
Perak,Kinta,1/1/2022,male,0-4,17.5
Perak,Kinta,1/1/2022,male,0-4,0.4
Perak,Kinta,1/1/2022,male,0-4,8
Perak,Kinta,1/1/2022,male,0-4,2.9
Perak,Kinta,1/1/2022,male,0-4,0.1
Perak,Kinta,1/1/2022,male,0-4,0.1
Perak,Kinta,1/1/2022,male,5-9,35.2
Perak,Kinta,1/1/2022,male,5-9,20.6
Perak,Kinta,1/1/2022,male,5-9,0.4
Perak,Kinta,1/1/2022,male,5-9,9.9
Perak,Kinta,1/1/2022,male,5-9,4
Perak,Kinta,1/1/2022,male,5-9,0.1
Perak,Kinta,1/1/2022,male,5-9,0.1
Perak,Kinta,1/1/2022,male,10-14,39.3
Perak,Kinta,1/1/2022,male,10-14,20.9
Perak,Kinta,1/1/2022,male,10-14,0.5
Perak,Kinta,1/1/2022,male,10-14,12.8
Perak,Kinta,1/1/2022,male,10-14,5
Perak,Kinta,1/1/2022,male,10-14,0.1
Perak,Kinta,1/1/2022,male,10-14,0.1
Perak,Kinta,1/1/2022,male,15-19,39
Perak,Kinta,1/1/2022,male,15-19,20.2
Perak,Kinta,1/1/2022,male,15-19,0.4
Perak,Kinta,1/1/2022,male,15-19,13
Perak,Kinta,1/1/2022,male,15-19,5.1
Perak,Kinta,1/1/2022,male,15-19,0.1
Perak,Kinta,1/1/2022,male,15-19,0.1
Perak,Kinta,1/1/2022,male,20-24,36.5
Perak,Kinta,1/1/2022,male,20-24,16
Perak,Kinta,1/1/2022,male,20-24,0.5
Perak,Kinta,1/1/2022,male,20-24,9.8
Perak,Kinta,1/1/2022,male,20-24,4.2
Perak,Kinta,1/1/2022,male,20-24,0.1
Perak,Kinta,1/1/2022,male,20-24,5.8
Perak,Kinta,1/1/2022,male,25-29,37.5
Perak,Kinta,1/1/2022,male,25-29,14.5
Perak,Kinta,1/1/2022,male,25-29,0.6
Perak,Kinta,1/1/2022,male,25-29,8.8
Perak,Kinta,1/1/2022,male,25-29,3.7
Perak,Kinta,1/1/2022,male,25-29,0.1
Perak,Kinta,1/1/2022,male,25-29,9.7
Perak,Kinta,1/1/2022,male,30-34,35
Perak,Kinta,1/1/2022,male,30-34,14.6
Perak,Kinta,1/1/2022,male,30-34,0.6
Perak,Kinta,1/1/2022,male,30-34,8.1
Perak,Kinta,1/1/2022,male,30-34,3.5
Perak,Kinta,1/1/2022,male,30-34,0.1
Perak,Kinta,1/1/2022,male,30-34,8.2
Perak,Kinta,1/1/2022,male,35-39,39.7
Perak,Kinta,1/1/2022,male,35-39,17.6
Perak,Kinta,1/1/2022,male,35-39,0.6
Perak,Kinta,1/1/2022,male,35-39,10.2
Perak,Kinta,1/1/2022,male,35-39,4.1
Perak,Kinta,1/1/2022,male,35-39,0.1
Perak,Kinta,1/1/2022,male,35-39,7.1
Perak,Kinta,1/1/2022,male,40-44,37.7
Perak,Kinta,1/1/2022,male,40-44,15.8
Perak,Kinta,1/1/2022,male,40-44,0.4
Perak,Kinta,1/1/2022,male,40-44,12.3
Perak,Kinta,1/1/2022,male,40-44,4.4
Perak,Kinta,1/1/2022,male,40-44,0.1
Perak,Kinta,1/1/2022,male,40-44,4.6
Perak,Kinta,1/1/2022,male,45-49,25.3
Perak,Kinta,1/1/2022,male,45-49,9.4
Perak,Kinta,1/1/2022,male,45-49,0.3
Perak,Kinta,1/1/2022,male,45-49,10.4
Perak,Kinta,1/1/2022,male,45-49,3.1
Perak,Kinta,1/1/2022,male,45-49,0.1
Perak,Kinta,1/1/2022,male,45-49,2
Perak,Kinta,1/1/2022,male,50-54,22.9
Perak,Kinta,1/1/2022,male,50-54,8.4
Perak,Kinta,1/1/2022,male,50-54,0.3
Perak,Kinta,1/1/2022,male,50-54,10.7
Perak,Kinta,1/1/2022,male,50-54,2.8
Perak,Kinta,1/1/2022,male,50-54,0.1
Perak,Kinta,1/1/2022,male,50-54,0.7
Perak,Kinta,1/1/2022,male,55-59,22.4
Perak,Kinta,1/1/2022,male,55-59,8
Perak,Kinta,1/1/2022,male,55-59,0.2
Perak,Kinta,1/1/2022,male,55-59,10.8
Perak,Kinta,1/1/2022,male,55-59,3
Perak,Kinta,1/1/2022,male,55-59,0.1
Perak,Kinta,1/1/2022,male,55-59,0.2
Perak,Kinta,1/1/2022,male,60-64,21.7
Perak,Kinta,1/1/2022,male,60-64,7.7
Perak,Kinta,1/1/2022,male,60-64,0.1
Perak,Kinta,1/1/2022,male,60-64,10.6
Perak,Kinta,1/1/2022,male,60-64,3
Perak,Kinta,1/1/2022,male,60-64,0.1
Perak,Kinta,1/1/2022,male,60-64,0.1
Perak,Kinta,1/1/2022,male,65-69,16.9
Perak,Kinta,1/1/2022,male,65-69,5.4
Perak,Kinta,1/1/2022,male,65-69,0.1
Perak,Kinta,1/1/2022,male,65-69,8.9
Perak,Kinta,1/1/2022,male,65-69,2.4
Perak,Kinta,1/1/2022,male,65-69,0.1
Perak,Kinta,1/1/2022,male,65-69,0.1
Perak,Kinta,1/1/2022,male,70-74,12.1
Perak,Kinta,1/1/2022,male,70-74,3.2
Perak,Kinta,1/1/2022,male,70-74,0.1
Perak,Kinta,1/1/2022,male,70-74,7.2
Perak,Kinta,1/1/2022,male,70-74,1.5
Perak,Kinta,1/1/2022,male,70-74,0
Perak,Kinta,1/1/2022,male,70-74,0.1
Perak,Kinta,1/1/2022,male,75-79,6.6
Perak,Kinta,1/1/2022,male,75-79,1.3
Perak,Kinta,1/1/2022,male,75-79,0
Perak,Kinta,1/1/2022,male,75-79,4.5
Perak,Kinta,1/1/2022,male,75-79,0.7
Perak,Kinta,1/1/2022,male,75-79,0
Perak,Kinta,1/1/2022,male,75-79,0.1
Perak,Kinta,1/1/2022,male,80-84,4
Perak,Kinta,1/1/2022,male,80-84,0.6
Perak,Kinta,1/1/2022,male,80-84,0
Perak,Kinta,1/1/2022,male,80-84,2.9
Perak,Kinta,1/1/2022,male,80-84,0.4
Perak,Kinta,1/1/2022,male,80-84,0
Perak,Kinta,1/1/2022,male,80-84,0
Perak,Kinta,1/1/2022,male,85+,2
Perak,Kinta,1/1/2022,male,85+,0.3
Perak,Kinta,1/1/2022,male,85+,0
Perak,Kinta,1/1/2022,male,85+,1.5
Perak,Kinta,1/1/2022,male,85+,0.2
Perak,Kinta,1/1/2022,male,85+,0
Perak,Kinta,1/1/2022,male,85+,0
Perak,Kuala Kangsar,1/1/2022,female,0-4,5.9
Perak,Kuala Kangsar,1/1/2022,female,0-4,4.1
Perak,Kuala Kangsar,1/1/2022,female,0-4,0.5
Perak,Kuala Kangsar,1/1/2022,female,0-4,0.7
Perak,Kuala Kangsar,1/1/2022,female,0-4,0.5
Perak,Kuala Kangsar,1/1/2022,female,0-4,0
Perak,Kuala Kangsar,1/1/2022,female,0-4,0
Perak,Kuala Kangsar,1/1/2022,female,5-9,7.1
Perak,Kuala Kangsar,1/1/2022,female,5-9,4.6
Perak,Kuala Kangsar,1/1/2022,female,5-9,0.4
Perak,Kuala Kangsar,1/1/2022,female,5-9,1.2
Perak,Kuala Kangsar,1/1/2022,female,5-9,0.9
Perak,Kuala Kangsar,1/1/2022,female,5-9,0
Perak,Kuala Kangsar,1/1/2022,female,5-9,0
Perak,Kuala Kangsar,1/1/2022,female,10-14,7.8
Perak,Kuala Kangsar,1/1/2022,female,10-14,4.7
Perak,Kuala Kangsar,1/1/2022,female,10-14,0.5
Perak,Kuala Kangsar,1/1/2022,female,10-14,1.4
Perak,Kuala Kangsar,1/1/2022,female,10-14,1.2
Perak,Kuala Kangsar,1/1/2022,female,10-14,0
Perak,Kuala Kangsar,1/1/2022,female,10-14,0
Perak,Kuala Kangsar,1/1/2022,female,15-19,7.8
Perak,Kuala Kangsar,1/1/2022,female,15-19,4.5
Perak,Kuala Kangsar,1/1/2022,female,15-19,0.6
Perak,Kuala Kangsar,1/1/2022,female,15-19,1.4
Perak,Kuala Kangsar,1/1/2022,female,15-19,1.3
Perak,Kuala Kangsar,1/1/2022,female,15-19,0
Perak,Kuala Kangsar,1/1/2022,female,15-19,0
Perak,Kuala Kangsar,1/1/2022,female,20-24,8.1
Perak,Kuala Kangsar,1/1/2022,female,20-24,5.6
Perak,Kuala Kangsar,1/1/2022,female,20-24,0.6
Perak,Kuala Kangsar,1/1/2022,female,20-24,1
Perak,Kuala Kangsar,1/1/2022,female,20-24,0.8
Perak,Kuala Kangsar,1/1/2022,female,20-24,0
Perak,Kuala Kangsar,1/1/2022,female,20-24,0.1
Perak,Kuala Kangsar,1/1/2022,female,25-29,6.4
Perak,Kuala Kangsar,1/1/2022,female,25-29,4.2
Perak,Kuala Kangsar,1/1/2022,female,25-29,0.6
Perak,Kuala Kangsar,1/1/2022,female,25-29,0.7
Perak,Kuala Kangsar,1/1/2022,female,25-29,0.8
Perak,Kuala Kangsar,1/1/2022,female,25-29,0
Perak,Kuala Kangsar,1/1/2022,female,25-29,0.1
Perak,Kuala Kangsar,1/1/2022,female,30-34,5.6
Perak,Kuala Kangsar,1/1/2022,female,30-34,3.3
Perak,Kuala Kangsar,1/1/2022,female,30-34,0.5
Perak,Kuala Kangsar,1/1/2022,female,30-34,0.9
Perak,Kuala Kangsar,1/1/2022,female,30-34,0.8
Perak,Kuala Kangsar,1/1/2022,female,30-34,0
Perak,Kuala Kangsar,1/1/2022,female,30-34,0.1
Perak,Kuala Kangsar,1/1/2022,female,35-39,6.1
Perak,Kuala Kangsar,1/1/2022,female,35-39,3.7
Perak,Kuala Kangsar,1/1/2022,female,35-39,0.4
Perak,Kuala Kangsar,1/1/2022,female,35-39,1
Perak,Kuala Kangsar,1/1/2022,female,35-39,0.9
Perak,Kuala Kangsar,1/1/2022,female,35-39,0
Perak,Kuala Kangsar,1/1/2022,female,35-39,0.1
Perak,Kuala Kangsar,1/1/2022,female,40-44,5.5
Perak,Kuala Kangsar,1/1/2022,female,40-44,3.1
Perak,Kuala Kangsar,1/1/2022,female,40-44,0.3
Perak,Kuala Kangsar,1/1/2022,female,40-44,1.1
Perak,Kuala Kangsar,1/1/2022,female,40-44,0.9
Perak,Kuala Kangsar,1/1/2022,female,40-44,0
Perak,Kuala Kangsar,1/1/2022,female,40-44,0.1
Perak,Kuala Kangsar,1/1/2022,female,45-49,4.5
Perak,Kuala Kangsar,1/1/2022,female,45-49,2.5
Perak,Kuala Kangsar,1/1/2022,female,45-49,0.2
Perak,Kuala Kangsar,1/1/2022,female,45-49,1
Perak,Kuala Kangsar,1/1/2022,female,45-49,0.7
Perak,Kuala Kangsar,1/1/2022,female,45-49,0
Perak,Kuala Kangsar,1/1/2022,female,45-49,0.1
Perak,Kuala Kangsar,1/1/2022,female,50-54,4.4
Perak,Kuala Kangsar,1/1/2022,female,50-54,2.5
Perak,Kuala Kangsar,1/1/2022,female,50-54,0.2
Perak,Kuala Kangsar,1/1/2022,female,50-54,1
Perak,Kuala Kangsar,1/1/2022,female,50-54,0.5
Perak,Kuala Kangsar,1/1/2022,female,50-54,0
Perak,Kuala Kangsar,1/1/2022,female,50-54,0.1
Perak,Kuala Kangsar,1/1/2022,female,55-59,4.6
Perak,Kuala Kangsar,1/1/2022,female,55-59,2.7
Perak,Kuala Kangsar,1/1/2022,female,55-59,0.1
Perak,Kuala Kangsar,1/1/2022,female,55-59,1
Perak,Kuala Kangsar,1/1/2022,female,55-59,0.7
Perak,Kuala Kangsar,1/1/2022,female,55-59,0
Perak,Kuala Kangsar,1/1/2022,female,55-59,0
Perak,Kuala Kangsar,1/1/2022,female,60-64,4.4
Perak,Kuala Kangsar,1/1/2022,female,60-64,2.5
Perak,Kuala Kangsar,1/1/2022,female,60-64,0.1
Perak,Kuala Kangsar,1/1/2022,female,60-64,1.1
Perak,Kuala Kangsar,1/1/2022,female,60-64,0.7
Perak,Kuala Kangsar,1/1/2022,female,60-64,0
Perak,Kuala Kangsar,1/1/2022,female,60-64,0
Perak,Kuala Kangsar,1/1/2022,female,65-69,3.6
Perak,Kuala Kangsar,1/1/2022,female,65-69,2
Perak,Kuala Kangsar,1/1/2022,female,65-69,0.1
Perak,Kuala Kangsar,1/1/2022,female,65-69,1
Perak,Kuala Kangsar,1/1/2022,female,65-69,0.5
Perak,Kuala Kangsar,1/1/2022,female,65-69,0
Perak,Kuala Kangsar,1/1/2022,female,65-69,0
Perak,Kuala Kangsar,1/1/2022,female,70-74,2.6
Perak,Kuala Kangsar,1/1/2022,female,70-74,1.3
Perak,Kuala Kangsar,1/1/2022,female,70-74,0.1
Perak,Kuala Kangsar,1/1/2022,female,70-74,0.9
Perak,Kuala Kangsar,1/1/2022,female,70-74,0.3
Perak,Kuala Kangsar,1/1/2022,female,70-74,0
Perak,Kuala Kangsar,1/1/2022,female,70-74,0
Perak,Kuala Kangsar,1/1/2022,female,75-79,1.5
Perak,Kuala Kangsar,1/1/2022,female,75-79,0.7
Perak,Kuala Kangsar,1/1/2022,female,75-79,0
Perak,Kuala Kangsar,1/1/2022,female,75-79,0.5
Perak,Kuala Kangsar,1/1/2022,female,75-79,0.2
Perak,Kuala Kangsar,1/1/2022,female,75-79,0
Perak,Kuala Kangsar,1/1/2022,female,75-79,0
Perak,Kuala Kangsar,1/1/2022,female,80-84,1
Perak,Kuala Kangsar,1/1/2022,female,80-84,0.5
Perak,Kuala Kangsar,1/1/2022,female,80-84,0
Perak,Kuala Kangsar,1/1/2022,female,80-84,0.4
Perak,Kuala Kangsar,1/1/2022,female,80-84,0.1
Perak,Kuala Kangsar,1/1/2022,female,80-84,0
Perak,Kuala Kangsar,1/1/2022,female,80-84,0
Perak,Kuala Kangsar,1/1/2022,female,85+,0.5
Perak,Kuala Kangsar,1/1/2022,female,85+,0.3
Perak,Kuala Kangsar,1/1/2022,female,85+,0
Perak,Kuala Kangsar,1/1/2022,female,85+,0.2
Perak,Kuala Kangsar,1/1/2022,female,85+,0.1
Perak,Kuala Kangsar,1/1/2022,female,85+,0
Perak,Kuala Kangsar,1/1/2022,female,85+,0
Perak,Kuala Kangsar,1/1/2022,male,0-4,5.7
Perak,Kuala Kangsar,1/1/2022,male,0-4,4
Perak,Kuala Kangsar,1/1/2022,male,0-4,0.5
Perak,Kuala Kangsar,1/1/2022,male,0-4,0.6
Perak,Kuala Kangsar,1/1/2022,male,0-4,0.5
Perak,Kuala Kangsar,1/1/2022,male,0-4,0
Perak,Kuala Kangsar,1/1/2022,male,0-4,0
Perak,Kuala Kangsar,1/1/2022,male,5-9,7.2
Perak,Kuala Kangsar,1/1/2022,male,5-9,4.7
Perak,Kuala Kangsar,1/1/2022,male,5-9,0.4
Perak,Kuala Kangsar,1/1/2022,male,5-9,1.3
Perak,Kuala Kangsar,1/1/2022,male,5-9,0.8
Perak,Kuala Kangsar,1/1/2022,male,5-9,0
Perak,Kuala Kangsar,1/1/2022,male,5-9,0
Perak,Kuala Kangsar,1/1/2022,male,10-14,8.4
Perak,Kuala Kangsar,1/1/2022,male,10-14,5.2
Perak,Kuala Kangsar,1/1/2022,male,10-14,0.5
Perak,Kuala Kangsar,1/1/2022,male,10-14,1.5
Perak,Kuala Kangsar,1/1/2022,male,10-14,1.2
Perak,Kuala Kangsar,1/1/2022,male,10-14,0
Perak,Kuala Kangsar,1/1/2022,male,10-14,0
Perak,Kuala Kangsar,1/1/2022,male,15-19,8.7
Perak,Kuala Kangsar,1/1/2022,male,15-19,5
Perak,Kuala Kangsar,1/1/2022,male,15-19,0.6
Perak,Kuala Kangsar,1/1/2022,male,15-19,1.7
Perak,Kuala Kangsar,1/1/2022,male,15-19,1.4
Perak,Kuala Kangsar,1/1/2022,male,15-19,0
Perak,Kuala Kangsar,1/1/2022,male,15-19,0
Perak,Kuala Kangsar,1/1/2022,male,20-24,8.6
Perak,Kuala Kangsar,1/1/2022,male,20-24,5.5
Perak,Kuala Kangsar,1/1/2022,male,20-24,0.6
Perak,Kuala Kangsar,1/1/2022,male,20-24,1.1
Perak,Kuala Kangsar,1/1/2022,male,20-24,0.9
Perak,Kuala Kangsar,1/1/2022,male,20-24,0
Perak,Kuala Kangsar,1/1/2022,male,20-24,0.4
Perak,Kuala Kangsar,1/1/2022,male,25-29,7.5
Perak,Kuala Kangsar,1/1/2022,male,25-29,4.4
Perak,Kuala Kangsar,1/1/2022,male,25-29,0.6
Perak,Kuala Kangsar,1/1/2022,male,25-29,0.8
Perak,Kuala Kangsar,1/1/2022,male,25-29,0.9
Perak,Kuala Kangsar,1/1/2022,male,25-29,0
Perak,Kuala Kangsar,1/1/2022,male,25-29,0.9
Perak,Kuala Kangsar,1/1/2022,male,30-34,6.3
Perak,Kuala Kangsar,1/1/2022,male,30-34,3.5
Perak,Kuala Kangsar,1/1/2022,male,30-34,0.4
Perak,Kuala Kangsar,1/1/2022,male,30-34,0.8
Perak,Kuala Kangsar,1/1/2022,male,30-34,0.8
Perak,Kuala Kangsar,1/1/2022,male,30-34,0
Perak,Kuala Kangsar,1/1/2022,male,30-34,0.8
Perak,Kuala Kangsar,1/1/2022,male,35-39,6.6
Perak,Kuala Kangsar,1/1/2022,male,35-39,3.6
Perak,Kuala Kangsar,1/1/2022,male,35-39,0.3
Perak,Kuala Kangsar,1/1/2022,male,35-39,1
Perak,Kuala Kangsar,1/1/2022,male,35-39,0.9
Perak,Kuala Kangsar,1/1/2022,male,35-39,0
Perak,Kuala Kangsar,1/1/2022,male,35-39,0.8
Perak,Kuala Kangsar,1/1/2022,male,40-44,6.3
Perak,Kuala Kangsar,1/1/2022,male,40-44,3.3
Perak,Kuala Kangsar,1/1/2022,male,40-44,0.3
Perak,Kuala Kangsar,1/1/2022,male,40-44,1.3
Perak,Kuala Kangsar,1/1/2022,male,40-44,0.9
Perak,Kuala Kangsar,1/1/2022,male,40-44,0
Perak,Kuala Kangsar,1/1/2022,male,40-44,0.5
Perak,Kuala Kangsar,1/1/2022,male,45-49,4.2
Perak,Kuala Kangsar,1/1/2022,male,45-49,2.2
Perak,Kuala Kangsar,1/1/2022,male,45-49,0.3
Perak,Kuala Kangsar,1/1/2022,male,45-49,0.9
Perak,Kuala Kangsar,1/1/2022,male,45-49,0.6
Perak,Kuala Kangsar,1/1/2022,male,45-49,0
Perak,Kuala Kangsar,1/1/2022,male,45-49,0.2
Perak,Kuala Kangsar,1/1/2022,male,50-54,4.2
Perak,Kuala Kangsar,1/1/2022,male,50-54,2.4
Perak,Kuala Kangsar,1/1/2022,male,50-54,0.2
Perak,Kuala Kangsar,1/1/2022,male,50-54,1
Perak,Kuala Kangsar,1/1/2022,male,50-54,0.5
Perak,Kuala Kangsar,1/1/2022,male,50-54,0
Perak,Kuala Kangsar,1/1/2022,male,50-54,0.1
Perak,Kuala Kangsar,1/1/2022,male,55-59,4
Perak,Kuala Kangsar,1/1/2022,male,55-59,2.4
Perak,Kuala Kangsar,1/1/2022,male,55-59,0.2
Perak,Kuala Kangsar,1/1/2022,male,55-59,1
Perak,Kuala Kangsar,1/1/2022,male,55-59,0.5
Perak,Kuala Kangsar,1/1/2022,male,55-59,0
Perak,Kuala Kangsar,1/1/2022,male,55-59,0
Perak,Kuala Kangsar,1/1/2022,male,60-64,4.1
Perak,Kuala Kangsar,1/1/2022,male,60-64,2.2
Perak,Kuala Kangsar,1/1/2022,male,60-64,0.1
Perak,Kuala Kangsar,1/1/2022,male,60-64,1.2
Perak,Kuala Kangsar,1/1/2022,male,60-64,0.5
Perak,Kuala Kangsar,1/1/2022,male,60-64,0
Perak,Kuala Kangsar,1/1/2022,male,60-64,0
Perak,Kuala Kangsar,1/1/2022,male,65-69,3.1
Perak,Kuala Kangsar,1/1/2022,male,65-69,1.6
Perak,Kuala Kangsar,1/1/2022,male,65-69,0.1
Perak,Kuala Kangsar,1/1/2022,male,65-69,1
Perak,Kuala Kangsar,1/1/2022,male,65-69,0.4
Perak,Kuala Kangsar,1/1/2022,male,65-69,0
Perak,Kuala Kangsar,1/1/2022,male,65-69,0
Perak,Kuala Kangsar,1/1/2022,male,70-74,2.2
Perak,Kuala Kangsar,1/1/2022,male,70-74,1.1
Perak,Kuala Kangsar,1/1/2022,male,70-74,0.1
Perak,Kuala Kangsar,1/1/2022,male,70-74,0.8
Perak,Kuala Kangsar,1/1/2022,male,70-74,0.2
Perak,Kuala Kangsar,1/1/2022,male,70-74,0
Perak,Kuala Kangsar,1/1/2022,male,70-74,0
Perak,Kuala Kangsar,1/1/2022,male,75-79,1.2
Perak,Kuala Kangsar,1/1/2022,male,75-79,0.5
Perak,Kuala Kangsar,1/1/2022,male,75-79,0
Perak,Kuala Kangsar,1/1/2022,male,75-79,0.5
Perak,Kuala Kangsar,1/1/2022,male,75-79,0.1
Perak,Kuala Kangsar,1/1/2022,male,75-79,0
Perak,Kuala Kangsar,1/1/2022,male,75-79,0
Perak,Kuala Kangsar,1/1/2022,male,80-84,0.8
Perak,Kuala Kangsar,1/1/2022,male,80-84,0.3
Perak,Kuala Kangsar,1/1/2022,male,80-84,0
Perak,Kuala Kangsar,1/1/2022,male,80-84,0.4
Perak,Kuala Kangsar,1/1/2022,male,80-84,0
Perak,Kuala Kangsar,1/1/2022,male,80-84,0
Perak,Kuala Kangsar,1/1/2022,male,80-84,0
Perak,Kuala Kangsar,1/1/2022,male,85+,0.3
Perak,Kuala Kangsar,1/1/2022,male,85+,0.1
Perak,Kuala Kangsar,1/1/2022,male,85+,0
Perak,Kuala Kangsar,1/1/2022,male,85+,0.2
Perak,Kuala Kangsar,1/1/2022,male,85+,0
Perak,Kuala Kangsar,1/1/2022,male,85+,0
Perak,Kuala Kangsar,1/1/2022,male,85+,0
Perak,Larut Dan Matang,1/1/2022,female,0-4,8.9
Perak,Larut Dan Matang,1/1/2022,female,0-4,6.9
Perak,Larut Dan Matang,1/1/2022,female,0-4,0.1
Perak,Larut Dan Matang,1/1/2022,female,0-4,1.3
Perak,Larut Dan Matang,1/1/2022,female,0-4,0.6
Perak,Larut Dan Matang,1/1/2022,female,0-4,0
Perak,Larut Dan Matang,1/1/2022,female,0-4,0
Perak,Larut Dan Matang,1/1/2022,female,5-9,10.9
Perak,Larut Dan Matang,1/1/2022,female,5-9,8
Perak,Larut Dan Matang,1/1/2022,female,5-9,0
Perak,Larut Dan Matang,1/1/2022,female,5-9,2.2
Perak,Larut Dan Matang,1/1/2022,female,5-9,0.7
Perak,Larut Dan Matang,1/1/2022,female,5-9,0
Perak,Larut Dan Matang,1/1/2022,female,5-9,0
Perak,Larut Dan Matang,1/1/2022,female,10-14,11.3
Perak,Larut Dan Matang,1/1/2022,female,10-14,8
Perak,Larut Dan Matang,1/1/2022,female,10-14,0.1
Perak,Larut Dan Matang,1/1/2022,female,10-14,2.3
Perak,Larut Dan Matang,1/1/2022,female,10-14,0.9
Perak,Larut Dan Matang,1/1/2022,female,10-14,0
Perak,Larut Dan Matang,1/1/2022,female,10-14,0
Perak,Larut Dan Matang,1/1/2022,female,15-19,10.6
Perak,Larut Dan Matang,1/1/2022,female,15-19,7.2
Perak,Larut Dan Matang,1/1/2022,female,15-19,0
Perak,Larut Dan Matang,1/1/2022,female,15-19,2.2
Perak,Larut Dan Matang,1/1/2022,female,15-19,1
Perak,Larut Dan Matang,1/1/2022,female,15-19,0
Perak,Larut Dan Matang,1/1/2022,female,15-19,0
Perak,Larut Dan Matang,1/1/2022,female,20-24,9.2
Perak,Larut Dan Matang,1/1/2022,female,20-24,6.3
Perak,Larut Dan Matang,1/1/2022,female,20-24,0
Perak,Larut Dan Matang,1/1/2022,female,20-24,1.8
Perak,Larut Dan Matang,1/1/2022,female,20-24,1
Perak,Larut Dan Matang,1/1/2022,female,20-24,0
Perak,Larut Dan Matang,1/1/2022,female,20-24,0.1
Perak,Larut Dan Matang,1/1/2022,female,25-29,8.5
Perak,Larut Dan Matang,1/1/2022,female,25-29,5.9
Perak,Larut Dan Matang,1/1/2022,female,25-29,0
Perak,Larut Dan Matang,1/1/2022,female,25-29,1.5
Perak,Larut Dan Matang,1/1/2022,female,25-29,0.9
Perak,Larut Dan Matang,1/1/2022,female,25-29,0
Perak,Larut Dan Matang,1/1/2022,female,25-29,0.1
Perak,Larut Dan Matang,1/1/2022,female,30-34,8.6
Perak,Larut Dan Matang,1/1/2022,female,30-34,5.9
Perak,Larut Dan Matang,1/1/2022,female,30-34,0.1
Perak,Larut Dan Matang,1/1/2022,female,30-34,1.5
Perak,Larut Dan Matang,1/1/2022,female,30-34,0.9
Perak,Larut Dan Matang,1/1/2022,female,30-34,0
Perak,Larut Dan Matang,1/1/2022,female,30-34,0.2
Perak,Larut Dan Matang,1/1/2022,female,35-39,9.2
Perak,Larut Dan Matang,1/1/2022,female,35-39,6.3
Perak,Larut Dan Matang,1/1/2022,female,35-39,0.1
