state,district,date,sex,age,ethnicity,population
Kedah,Kota Setar,1/1/2022,male,55-59,overall,8.9
Kedah,Kota Setar,1/1/2022,male,60-64,overall,7.9
Kedah,Kota Setar,1/1/2022,male,65-69,overall,6.1
Kedah,Kota Setar,1/1/2022,male,70-74,overall,4.4
Kedah,Kota Setar,1/1/2022,male,75-79,overall,2.5
Kedah,Kota Setar,1/1/2022,male,80-84,overall,1.4
Kedah,Kota Setar,1/1/2022,male,85+,overall,1.1
Kedah,Kuala Muda,1/1/2022,female,0-4,overall,19.4
Kedah,Kuala Muda,1/1/2022,female,5-9,overall,21.6
Kedah,Kuala Muda,1/1/2022,female,10-14,overall,22
Kedah,Kuala Muda,1/1/2022,female,15-19,overall,21.6
Kedah,Kuala Muda,1/1/2022,female,20-24,overall,24.6
Kedah,Kuala Muda,1/1/2022,female,25-29,overall,24.4
Kedah,Kuala Muda,1/1/2022,female,30-34,overall,20.4
Kedah,Kuala Muda,1/1/2022,female,35-39,overall,17.4
Kedah,Kuala Muda,1/1/2022,female,40-44,overall,15.2
Kedah,Kuala Muda,1/1/2022,female,45-49,overall,14.6
Kedah,Kuala Muda,1/1/2022,female,50-54,overall,14.8
Kedah,Kuala Muda,1/1/2022,female,55-59,overall,14
Kedah,Kuala Muda,1/1/2022,female,60-64,overall,12.8
Kedah,Kuala Muda,1/1/2022,female,65-69,overall,10.1
Kedah,Kuala Muda,1/1/2022,female,70-74,overall,6.8
Kedah,Kuala Muda,1/1/2022,female,75-79,overall,4.2
Kedah,Kuala Muda,1/1/2022,female,80-84,overall,2.9
Kedah,Kuala Muda,1/1/2022,female,85+,overall,1.9
Kedah,Kuala Muda,1/1/2022,male,0-4,overall,20.8
Kedah,Kuala Muda,1/1/2022,male,5-9,overall,21.8
Kedah,Kuala Muda,1/1/2022,male,10-14,overall,21.7
Kedah,Kuala Muda,1/1/2022,male,15-19,overall,22.9
Kedah,Kuala Muda,1/1/2022,male,20-24,overall,30.8
Kedah,Kuala Muda,1/1/2022,male,25-29,overall,31.3
Kedah,Kuala Muda,1/1/2022,male,30-34,overall,23.2
Kedah,Kuala Muda,1/1/2022,male,35-39,overall,18.6
Kedah,Kuala Muda,1/1/2022,male,40-44,overall,15.8
Kedah,Kuala Muda,1/1/2022,male,45-49,overall,14.2
Kedah,Kuala Muda,1/1/2022,male,50-54,overall,13.1
Kedah,Kuala Muda,1/1/2022,male,55-59,overall,12.6
Kedah,Kuala Muda,1/1/2022,male,60-64,overall,11.2
Kedah,Kuala Muda,1/1/2022,male,65-69,overall,9.1
Kedah,Kuala Muda,1/1/2022,male,70-74,overall,6.8
Kedah,Kuala Muda,1/1/2022,male,75-79,overall,3.9
Kedah,Kuala Muda,1/1/2022,male,80-84,overall,2.3
Kedah,Kuala Muda,1/1/2022,male,85+,overall,1.8
Kedah,Kubang Pasu,1/1/2022,female,0-4,overall,10
Kedah,Kubang Pasu,1/1/2022,female,5-9,overall,10.8
Kedah,Kubang Pasu,1/1/2022,female,10-14,overall,10.4
Kedah,Kubang Pasu,1/1/2022,female,15-19,overall,10.2
Kedah,Kubang Pasu,1/1/2022,female,20-24,overall,11.8
Kedah,Kubang Pasu,1/1/2022,female,25-29,overall,11.6
Kedah,Kubang Pasu,1/1/2022,female,30-34,overall,9.3
Kedah,Kubang Pasu,1/1/2022,female,35-39,overall,8.3
Kedah,Kubang Pasu,1/1/2022,female,40-44,overall,7.2
Kedah,Kubang Pasu,1/1/2022,female,45-49,overall,6.7
Kedah,Kubang Pasu,1/1/2022,female,50-54,overall,6.8
Kedah,Kubang Pasu,1/1/2022,female,55-59,overall,6.2
Kedah,Kubang Pasu,1/1/2022,female,60-64,overall,5.6
Kedah,Kubang Pasu,1/1/2022,female,65-69,overall,4.5
Kedah,Kubang Pasu,1/1/2022,female,70-74,overall,3.1
Kedah,Kubang Pasu,1/1/2022,female,75-79,overall,2
Kedah,Kubang Pasu,1/1/2022,female,80-84,overall,1.4
Kedah,Kubang Pasu,1/1/2022,female,85+,overall,0.7
Kedah,Kubang Pasu,1/1/2022,male,0-4,overall,10.7
Kedah,Kubang Pasu,1/1/2022,male,5-9,overall,11.4
Kedah,Kubang Pasu,1/1/2022,male,10-14,overall,10.8
Kedah,Kubang Pasu,1/1/2022,male,15-19,overall,10.5
Kedah,Kubang Pasu,1/1/2022,male,20-24,overall,12.4
Kedah,Kubang Pasu,1/1/2022,male,25-29,overall,12
Kedah,Kubang Pasu,1/1/2022,male,30-34,overall,9.2
Kedah,Kubang Pasu,1/1/2022,male,35-39,overall,7.5
Kedah,Kubang Pasu,1/1/2022,male,40-44,overall,6.6
Kedah,Kubang Pasu,1/1/2022,male,45-49,overall,6.2
Kedah,Kubang Pasu,1/1/2022,male,50-54,overall,5.8
Kedah,Kubang Pasu,1/1/2022,male,55-59,overall,5.6
Kedah,Kubang Pasu,1/1/2022,male,60-64,overall,4.8
Kedah,Kubang Pasu,1/1/2022,male,65-69,overall,3.8
Kedah,Kubang Pasu,1/1/2022,male,70-74,overall,2.7
Kedah,Kubang Pasu,1/1/2022,male,75-79,overall,1.6
Kedah,Kubang Pasu,1/1/2022,male,80-84,overall,1.1
Kedah,Kubang Pasu,1/1/2022,male,85+,overall,0.6
Kedah,Kulim,1/1/2022,female,0-4,overall,11.9
Kedah,Kulim,1/1/2022,female,5-9,overall,12.8
Kedah,Kulim,1/1/2022,female,10-14,overall,13
Kedah,Kulim,1/1/2022,female,15-19,overall,13.2
Kedah,Kulim,1/1/2022,female,20-24,overall,15.6
Kedah,Kulim,1/1/2022,female,25-29,overall,15.5
Kedah,Kulim,1/1/2022,female,30-34,overall,12.9
Kedah,Kulim,1/1/2022,female,35-39,overall,11.1
Kedah,Kulim,1/1/2022,female,40-44,overall,9.7
Kedah,Kulim,1/1/2022,female,45-49,overall,9.1
Kedah,Kulim,1/1/2022,female,50-54,overall,9.1
Kedah,Kulim,1/1/2022,female,55-59,overall,8.7
Kedah,Kulim,1/1/2022,female,60-64,overall,7.8
Kedah,Kulim,1/1/2022,female,65-69,overall,6.4
Kedah,Kulim,1/1/2022,female,70-74,overall,4.3
Kedah,Kulim,1/1/2022,female,75-79,overall,2.6
Kedah,Kulim,1/1/2022,female,80-84,overall,1.7
Kedah,Kulim,1/1/2022,female,85+,overall,1.4
Kedah,Kulim,1/1/2022,male,0-4,overall,12.8
Kedah,Kulim,1/1/2022,male,5-9,overall,13.6
Kedah,Kulim,1/1/2022,male,10-14,overall,13.8
Kedah,Kulim,1/1/2022,male,15-19,overall,14.5
Kedah,Kulim,1/1/2022,male,20-24,overall,18.8
Kedah,Kulim,1/1/2022,male,25-29,overall,18.6
Kedah,Kulim,1/1/2022,male,30-34,overall,14.1
Kedah,Kulim,1/1/2022,male,35-39,overall,11.5
Kedah,Kulim,1/1/2022,male,40-44,overall,10
Kedah,Kulim,1/1/2022,male,45-49,overall,9.1
Kedah,Kulim,1/1/2022,male,50-54,overall,8.4
Kedah,Kulim,1/1/2022,male,55-59,overall,8.2
Kedah,Kulim,1/1/2022,male,60-64,overall,7.3
Kedah,Kulim,1/1/2022,male,65-69,overall,5.5
Kedah,Kulim,1/1/2022,male,70-74,overall,3.9
Kedah,Kulim,1/1/2022,male,75-79,overall,2.2
Kedah,Kulim,1/1/2022,male,80-84,overall,1.3
Kedah,Kulim,1/1/2022,male,85+,overall,1
Kedah,Langkawi,1/1/2022,female,0-4,overall,4.2
Kedah,Langkawi,1/1/2022,female,5-9,overall,4.1
Kedah,Langkawi,1/1/2022,female,10-14,overall,3.9
Kedah,Langkawi,1/1/2022,female,15-19,overall,3.7
Kedah,Langkawi,1/1/2022,female,20-24,overall,4.4
Kedah,Langkawi,1/1/2022,female,25-29,overall,4.3
Kedah,Langkawi,1/1/2022,female,30-34,overall,3.4
Kedah,Langkawi,1/1/2022,female,35-39,overall,3
Kedah,Langkawi,1/1/2022,female,40-44,overall,2.6
Kedah,Langkawi,1/1/2022,female,45-49,overall,2.4
Kedah,Langkawi,1/1/2022,female,50-54,overall,2.5
Kedah,Langkawi,1/1/2022,female,55-59,overall,2.2
Kedah,Langkawi,1/1/2022,female,60-64,overall,2
Kedah,Langkawi,1/1/2022,female,65-69,overall,1.5
Kedah,Langkawi,1/1/2022,female,70-74,overall,1
Kedah,Langkawi,1/1/2022,female,75-79,overall,0.6
Kedah,Langkawi,1/1/2022,female,80-84,overall,0.4
Kedah,Langkawi,1/1/2022,female,85+,overall,0.3
Kedah,Langkawi,1/1/2022,male,0-4,overall,4.5
Kedah,Langkawi,1/1/2022,male,5-9,overall,4.2
Kedah,Langkawi,1/1/2022,male,10-14,overall,4
Kedah,Langkawi,1/1/2022,male,15-19,overall,4.2
Kedah,Langkawi,1/1/2022,male,20-24,overall,5.3
Kedah,Langkawi,1/1/2022,male,25-29,overall,5.2
Kedah,Langkawi,1/1/2022,male,30-34,overall,3.9
Kedah,Langkawi,1/1/2022,male,35-39,overall,3.2
Kedah,Langkawi,1/1/2022,male,40-44,overall,2.7
Kedah,Langkawi,1/1/2022,male,45-49,overall,2.5
Kedah,Langkawi,1/1/2022,male,50-54,overall,2.4
Kedah,Langkawi,1/1/2022,male,55-59,overall,2.3
Kedah,Langkawi,1/1/2022,male,60-64,overall,2
Kedah,Langkawi,1/1/2022,male,65-69,overall,1.5
Kedah,Langkawi,1/1/2022,male,70-74,overall,1
Kedah,Langkawi,1/1/2022,male,75-79,overall,0.5
Kedah,Langkawi,1/1/2022,male,80-84,overall,0.3
Kedah,Langkawi,1/1/2022,male,85+,overall,0.3
Kedah,Padang Terap,1/1/2022,female,0-4,overall,2.9
Kedah,Padang Terap,1/1/2022,female,5-9,overall,2.9
Kedah,Padang Terap,1/1/2022,female,10-14,overall,2.8
Kedah,Padang Terap,1/1/2022,female,15-19,overall,2.6
Kedah,Padang Terap,1/1/2022,female,20-24,overall,2.9
Kedah,Padang Terap,1/1/2022,female,25-29,overall,2.8
Kedah,Padang Terap,1/1/2022,female,30-34,overall,2.3
Kedah,Padang Terap,1/1/2022,female,35-39,overall,2.1
Kedah,Padang Terap,1/1/2022,female,40-44,overall,1.8
Kedah,Padang Terap,1/1/2022,female,45-49,overall,1.7
Kedah,Padang Terap,1/1/2022,female,50-54,overall,1.6
Kedah,Padang Terap,1/1/2022,female,55-59,overall,1.5
Kedah,Padang Terap,1/1/2022,female,60-64,overall,1.3
Kedah,Padang Terap,1/1/2022,female,65-69,overall,1.2
Kedah,Padang Terap,1/1/2022,female,70-74,overall,0.7
Kedah,Padang Terap,1/1/2022,female,75-79,overall,0.4
Kedah,Padang Terap,1/1/2022,female,80-84,overall,0.3
Kedah,Padang Terap,1/1/2022,female,85+,overall,0.2
Kedah,Padang Terap,1/1/2022,male,0-4,overall,3.3
Kedah,Padang Terap,1/1/2022,male,5-9,overall,3.2
Kedah,Padang Terap,1/1/2022,male,10-14,overall,3
Kedah,Padang Terap,1/1/2022,male,15-19,overall,2.9
Kedah,Padang Terap,1/1/2022,male,20-24,overall,3.7
Kedah,Padang Terap,1/1/2022,male,25-29,overall,3.6
Kedah,Padang Terap,1/1/2022,male,30-34,overall,2.7
Kedah,Padang Terap,1/1/2022,male,35-39,overall,2.2
Kedah,Padang Terap,1/1/2022,male,40-44,overall,1.8
Kedah,Padang Terap,1/1/2022,male,45-49,overall,1.7
Kedah,Padang Terap,1/1/2022,male,50-54,overall,1.6
Kedah,Padang Terap,1/1/2022,male,55-59,overall,1.5
Kedah,Padang Terap,1/1/2022,male,60-64,overall,1.2
Kedah,Padang Terap,1/1/2022,male,65-69,overall,0.9
Kedah,Padang Terap,1/1/2022,male,70-74,overall,0.6
Kedah,Padang Terap,1/1/2022,male,75-79,overall,0.3
Kedah,Padang Terap,1/1/2022,male,80-84,overall,0.2
Kedah,Padang Terap,1/1/2022,male,85+,overall,0.1
Kedah,Pendang,1/1/2022,female,0-4,overall,4
Kedah,Pendang,1/1/2022,female,5-9,overall,3.8
Kedah,Pendang,1/1/2022,female,10-14,overall,3.5
Kedah,Pendang,1/1/2022,female,15-19,overall,3.7
Kedah,Pendang,1/1/2022,female,20-24,overall,4.5
Kedah,Pendang,1/1/2022,female,25-29,overall,4.4
Kedah,Pendang,1/1/2022,female,30-34,overall,3.5
Kedah,Pendang,1/1/2022,female,35-39,overall,3.2
Kedah,Pendang,1/1/2022,female,40-44,overall,2.7
Kedah,Pendang,1/1/2022,female,45-49,overall,2.5
Kedah,Pendang,1/1/2022,female,50-54,overall,2.6
Kedah,Pendang,1/1/2022,female,55-59,overall,2.3
Kedah,Pendang,1/1/2022,female,60-64,overall,2.1
Kedah,Pendang,1/1/2022,female,65-69,overall,1.7
Kedah,Pendang,1/1/2022,female,70-74,overall,1.2
Kedah,Pendang,1/1/2022,female,75-79,overall,0.7
Kedah,Pendang,1/1/2022,female,80-84,overall,0.4
Kedah,Pendang,1/1/2022,female,85+,overall,0.2
Kedah,Pendang,1/1/2022,male,0-4,overall,5.2
Kedah,Pendang,1/1/2022,male,5-9,overall,5.5
Kedah,Pendang,1/1/2022,male,10-14,overall,5.1
Kedah,Pendang,1/1/2022,male,15-19,overall,4.6
Kedah,Pendang,1/1/2022,male,20-24,overall,5.2
Kedah,Pendang,1/1/2022,male,25-29,overall,5
Kedah,Pendang,1/1/2022,male,30-34,overall,3.8
Kedah,Pendang,1/1/2022,male,35-39,overall,3.1
Kedah,Pendang,1/1/2022,male,40-44,overall,2.7
Kedah,Pendang,1/1/2022,male,45-49,overall,2.5
Kedah,Pendang,1/1/2022,male,50-54,overall,2.4
Kedah,Pendang,1/1/2022,male,55-59,overall,2.3
Kedah,Pendang,1/1/2022,male,60-64,overall,1.9
Kedah,Pendang,1/1/2022,male,65-69,overall,1.4
Kedah,Pendang,1/1/2022,male,70-74,overall,1
Kedah,Pendang,1/1/2022,male,75-79,overall,0.5
Kedah,Pendang,1/1/2022,male,80-84,overall,0.2
Kedah,Pendang,1/1/2022,male,85+,overall,0.2
Kedah,Pokok Sena,1/1/2022,female,0-4,overall,2.1
Kedah,Pokok Sena,1/1/2022,female,5-9,overall,2.2
Kedah,Pokok Sena,1/1/2022,female,10-14,overall,2.1
Kedah,Pokok Sena,1/1/2022,female,15-19,overall,1.9
Kedah,Pokok Sena,1/1/2022,female,20-24,overall,2.1
Kedah,Pokok Sena,1/1/2022,female,25-29,overall,2
Kedah,Pokok Sena,1/1/2022,female,30-34,overall,1.6
Kedah,Pokok Sena,1/1/2022,female,35-39,overall,1.4
Kedah,Pokok Sena,1/1/2022,female,40-44,overall,1.2
Kedah,Pokok Sena,1/1/2022,female,45-49,overall,1.1
Kedah,Pokok Sena,1/1/2022,female,50-54,overall,1.1
Kedah,Pokok Sena,1/1/2022,female,55-59,overall,1
Kedah,Pokok Sena,1/1/2022,female,60-64,overall,0.9
Kedah,Pokok Sena,1/1/2022,female,65-69,overall,0.8
Kedah,Pokok Sena,1/1/2022,female,70-74,overall,0.6
Kedah,Pokok Sena,1/1/2022,female,75-79,overall,0.3
Kedah,Pokok Sena,1/1/2022,female,80-84,overall,0.2
Kedah,Pokok Sena,1/1/2022,female,85+,overall,0.1
Kedah,Pokok Sena,1/1/2022,male,0-4,overall,2.3
Kedah,Pokok Sena,1/1/2022,male,5-9,overall,2.3
Kedah,Pokok Sena,1/1/2022,male,10-14,overall,2.2
Kedah,Pokok Sena,1/1/2022,male,15-19,overall,2.3
Kedah,Pokok Sena,1/1/2022,male,20-24,overall,3
Kedah,Pokok Sena,1/1/2022,male,25-29,overall,2.9
Kedah,Pokok Sena,1/1/2022,male,30-34,overall,2.2
Kedah,Pokok Sena,1/1/2022,male,35-39,overall,1.8
Kedah,Pokok Sena,1/1/2022,male,40-44,overall,1.5
Kedah,Pokok Sena,1/1/2022,male,45-49,overall,1.4
Kedah,Pokok Sena,1/1/2022,male,50-54,overall,1.3
Kedah,Pokok Sena,1/1/2022,male,55-59,overall,1.2
Kedah,Pokok Sena,1/1/2022,male,60-64,overall,1.1
Kedah,Pokok Sena,1/1/2022,male,65-69,overall,0.8
Kedah,Pokok Sena,1/1/2022,male,70-74,overall,0.5
Kedah,Pokok Sena,1/1/2022,male,75-79,overall,0.3
Kedah,Pokok Sena,1/1/2022,male,80-84,overall,0.2
Kedah,Pokok Sena,1/1/2022,male,85+,overall,0.1
Kedah,Sik,1/1/2022,female,0-4,overall,3.1
Kedah,Sik,1/1/2022,female,5-9,overall,3.1
Kedah,Sik,1/1/2022,female,10-14,overall,3
Kedah,Sik,1/1/2022,female,15-19,overall,2.8
Kedah,Sik,1/1/2022,female,20-24,overall,3.1
Kedah,Sik,1/1/2022,female,25-29,overall,3
Kedah,Sik,1/1/2022,female,30-34,overall,2.4
Kedah,Sik,1/1/2022,female,35-39,overall,2.2
Kedah,Sik,1/1/2022,female,40-44,overall,1.9
Kedah,Sik,1/1/2022,female,45-49,overall,1.7
Kedah,Sik,1/1/2022,female,50-54,overall,1.7
Kedah,Sik,1/1/2022,female,55-59,overall,1.6
Kedah,Sik,1/1/2022,female,60-64,overall,1.4
Kedah,Sik,1/1/2022,female,65-69,overall,1.1
Kedah,Sik,1/1/2022,female,70-74,overall,0.7
Kedah,Sik,1/1/2022,female,75-79,overall,0.5
Kedah,Sik,1/1/2022,female,80-84,overall,0.2
Kedah,Sik,1/1/2022,female,85+,overall,0.1
Kedah,Sik,1/1/2022,male,0-4,overall,3.2
Kedah,Sik,1/1/2022,male,5-9,overall,3.2
Kedah,Sik,1/1/2022,male,10-14,overall,3
Kedah,Sik,1/1/2022,male,15-19,overall,3
Kedah,Sik,1/1/2022,male,20-24,overall,3.7
Kedah,Sik,1/1/2022,male,25-29,overall,3.6
Kedah,Sik,1/1/2022,male,30-34,overall,2.7
Kedah,Sik,1/1/2022,male,35-39,overall,2.2
Kedah,Sik,1/1/2022,male,40-44,overall,1.9
Kedah,Sik,1/1/2022,male,45-49,overall,1.7
Kedah,Sik,1/1/2022,male,50-54,overall,1.6
Kedah,Sik,1/1/2022,male,55-59,overall,1.5
Kedah,Sik,1/1/2022,male,60-64,overall,1.3
Kedah,Sik,1/1/2022,male,65-69,overall,1
Kedah,Sik,1/1/2022,male,70-74,overall,0.7
Kedah,Sik,1/1/2022,male,75-79,overall,0.4
Kedah,Sik,1/1/2022,male,80-84,overall,0.2
Kedah,Sik,1/1/2022,male,85+,overall,0.1
Kedah,Yan,1/1/2022,female,0-4,overall,2.7
Kedah,Yan,1/1/2022,female,5-9,overall,3
Kedah,Yan,1/1/2022,female,10-14,overall,2.9
Kedah,Yan,1/1/2022,female,15-19,overall,2.9
Kedah,Yan,1/1/2022,female,20-24,overall,3.4
Kedah,Yan,1/1/2022,female,25-29,overall,3.4
Kedah,Yan,1/1/2022,female,30-34,overall,2.7
Kedah,Yan,1/1/2022,female,35-39,overall,2.4
Kedah,Yan,1/1/2022,female,40-44,overall,2.1
Kedah,Yan,1/1/2022,female,45-49,overall,1.9
Kedah,Yan,1/1/2022,female,50-54,overall,2
Kedah,Yan,1/1/2022,female,55-59,overall,1.8
Kedah,Yan,1/1/2022,female,60-64,overall,1.6
Kedah,Yan,1/1/2022,female,65-69,overall,1.3
Kedah,Yan,1/1/2022,female,70-74,overall,0.9
Kedah,Yan,1/1/2022,female,75-79,overall,0.5
Kedah,Yan,1/1/2022,female,80-84,overall,0.4
Kedah,Yan,1/1/2022,female,85+,overall,0.2
Kedah,Yan,1/1/2022,male,0-4,overall,3.3
Kedah,Yan,1/1/2022,male,5-9,overall,3.8
Kedah,Yan,1/1/2022,male,10-14,overall,3.6
Kedah,Yan,1/1/2022,male,15-19,overall,3.4
Kedah,Yan,1/1/2022,male,20-24,overall,3.8
Kedah,Yan,1/1/2022,male,25-29,overall,3.6
Kedah,Yan,1/1/2022,male,30-34,overall,2.8
Kedah,Yan,1/1/2022,male,35-39,overall,2.2
Kedah,Yan,1/1/2022,male,40-44,overall,2
Kedah,Yan,1/1/2022,male,45-49,overall,1.9
Kedah,Yan,1/1/2022,male,50-54,overall,1.8
Kedah,Yan,1/1/2022,male,55-59,overall,1.7
Kedah,Yan,1/1/2022,male,60-64,overall,1.5
Kedah,Yan,1/1/2022,male,65-69,overall,1.1
Kedah,Yan,1/1/2022,male,70-74,overall,0.8
Kedah,Yan,1/1/2022,male,75-79,overall,0.4
Kedah,Yan,1/1/2022,male,80-84,overall,0.2
Kedah,Yan,1/1/2022,male,85+,overall,0.2
Kelantan,Bachok,1/1/2022,female,0-4,overall,7.4
Kelantan,Bachok,1/1/2022,female,5-9,overall,6.9
Kelantan,Bachok,1/1/2022,female,10-14,overall,7.7
Kelantan,Bachok,1/1/2022,female,15-19,overall,10.5
Kelantan,Bachok,1/1/2022,female,20-24,overall,9.5
Kelantan,Bachok,1/1/2022,female,25-29,overall,6.4
Kelantan,Bachok,1/1/2022,female,30-34,overall,5
Kelantan,Bachok,1/1/2022,female,35-39,overall,4.5
Kelantan,Bachok,1/1/2022,female,40-44,overall,3.9
Kelantan,Bachok,1/1/2022,female,45-49,overall,4.1
Kelantan,Bachok,1/1/2022,female,50-54,overall,4
Kelantan,Bachok,1/1/2022,female,55-59,overall,3.8
Kelantan,Bachok,1/1/2022,female,60-64,overall,3.2
Kelantan,Bachok,1/1/2022,female,65-69,overall,2.3
Kelantan,Bachok,1/1/2022,female,70-74,overall,1.6
Kelantan,Bachok,1/1/2022,female,75-79,overall,1
Kelantan,Bachok,1/1/2022,female,80-84,overall,0.5
Kelantan,Bachok,1/1/2022,female,85+,overall,0.3
Kelantan,Bachok,1/1/2022,male,0-4,overall,7.7
Kelantan,Bachok,1/1/2022,male,5-9,overall,6.8
Kelantan,Bachok,1/1/2022,male,10-14,overall,7.2
Kelantan,Bachok,1/1/2022,male,15-19,overall,9.3
Kelantan,Bachok,1/1/2022,male,20-24,overall,8.7
Kelantan,Bachok,1/1/2022,male,25-29,overall,6.1
Kelantan,Bachok,1/1/2022,male,30-34,overall,5.1
Kelantan,Bachok,1/1/2022,male,35-39,overall,4.5
Kelantan,Bachok,1/1/2022,male,40-44,overall,4
Kelantan,Bachok,1/1/2022,male,45-49,overall,3.8
Kelantan,Bachok,1/1/2022,male,50-54,overall,3.8
Kelantan,Bachok,1/1/2022,male,55-59,overall,3.4
Kelantan,Bachok,1/1/2022,male,60-64,overall,3.1
Kelantan,Bachok,1/1/2022,male,65-69,overall,2
Kelantan,Bachok,1/1/2022,male,70-74,overall,1.3
Kelantan,Bachok,1/1/2022,male,75-79,overall,0.8
Kelantan,Bachok,1/1/2022,male,80-84,overall,0.3
Kelantan,Bachok,1/1/2022,male,85+,overall,0.2
Kelantan,Gua Musang,1/1/2022,female,0-4,overall,6.4
Kelantan,Gua Musang,1/1/2022,female,5-9,overall,6.3
Kelantan,Gua Musang,1/1/2022,female,10-14,overall,5.3
Kelantan,Gua Musang,1/1/2022,female,15-19,overall,4.2
Kelantan,Gua Musang,1/1/2022,female,20-24,overall,3.8
Kelantan,Gua Musang,1/1/2022,female,25-29,overall,3.8
Kelantan,Gua Musang,1/1/2022,female,30-34,overall,3.9
Kelantan,Gua Musang,1/1/2022,female,35-39,overall,3.2
Kelantan,Gua Musang,1/1/2022,female,40-44,overall,2.5
Kelantan,Gua Musang,1/1/2022,female,45-49,overall,1.9
Kelantan,Gua Musang,1/1/2022,female,50-54,overall,1.7
Kelantan,Gua Musang,1/1/2022,female,55-59,overall,1.7
Kelantan,Gua Musang,1/1/2022,female,60-64,overall,1.5
Kelantan,Gua Musang,1/1/2022,female,65-69,overall,1.1
Kelantan,Gua Musang,1/1/2022,female,70-74,overall,0.6
Kelantan,Gua Musang,1/1/2022,female,75-79,overall,0.3
Kelantan,Gua Musang,1/1/2022,female,80-84,overall,0.1
Kelantan,Gua Musang,1/1/2022,female,85+,overall,0.1
Kelantan,Gua Musang,1/1/2022,male,0-4,overall,6.7
Kelantan,Gua Musang,1/1/2022,male,5-9,overall,6.8
Kelantan,Gua Musang,1/1/2022,male,10-14,overall,6.1
Kelantan,Gua Musang,1/1/2022,male,15-19,overall,4.6
Kelantan,Gua Musang,1/1/2022,male,20-24,overall,4.3
Kelantan,Gua Musang,1/1/2022,male,25-29,overall,5.3
Kelantan,Gua Musang,1/1/2022,male,30-34,overall,5.2
Kelantan,Gua Musang,1/1/2022,male,35-39,overall,4.2
Kelantan,Gua Musang,1/1/2022,male,40-44,overall,3.2
Kelantan,Gua Musang,1/1/2022,male,45-49,overall,2.2
Kelantan,Gua Musang,1/1/2022,male,50-54,overall,1.8
Kelantan,Gua Musang,1/1/2022,male,55-59,overall,1.5
Kelantan,Gua Musang,1/1/2022,male,60-64,overall,1.4
Kelantan,Gua Musang,1/1/2022,male,65-69,overall,1.1
Kelantan,Gua Musang,1/1/2022,male,70-74,overall,0.8
Kelantan,Gua Musang,1/1/2022,male,75-79,overall,0.4
Kelantan,Gua Musang,1/1/2022,male,80-84,overall,0.1
Kelantan,Gua Musang,1/1/2022,male,85+,overall,0
Kelantan,Jeli,1/1/2022,female,0-4,overall,2.3
Kelantan,Jeli,1/1/2022,female,5-9,overall,2.5
Kelantan,Jeli,1/1/2022,female,10-14,overall,2.6
Kelantan,Jeli,1/1/2022,female,15-19,overall,3.5
Kelantan,Jeli,1/1/2022,female,20-24,overall,4.1
Kelantan,Jeli,1/1/2022,female,25-29,overall,2.1
Kelantan,Jeli,1/1/2022,female,30-34,overall,1.8
Kelantan,Jeli,1/1/2022,female,35-39,overall,1.6
Kelantan,Jeli,1/1/2022,female,40-44,overall,1.4
Kelantan,Jeli,1/1/2022,female,45-49,overall,1.4
Kelantan,Jeli,1/1/2022,female,50-54,overall,1.2
Kelantan,Jeli,1/1/2022,female,55-59,overall,1.1
Kelantan,Jeli,1/1/2022,female,60-64,overall,1
Kelantan,Jeli,1/1/2022,female,65-69,overall,0.6
Kelantan,Jeli,1/1/2022,female,70-74,overall,0.4
Kelantan,Jeli,1/1/2022,female,75-79,overall,0.3
Kelantan,Jeli,1/1/2022,female,80-84,overall,0.1
Kelantan,Jeli,1/1/2022,female,85+,overall,0.1
Kelantan,Jeli,1/1/2022,male,0-4,overall,2.3
Kelantan,Jeli,1/1/2022,male,5-9,overall,2.4
Kelantan,Jeli,1/1/2022,male,10-14,overall,2.6
Kelantan,Jeli,1/1/2022,male,15-19,overall,3.4
Kelantan,Jeli,1/1/2022,male,20-24,overall,3.7
Kelantan,Jeli,1/1/2022,male,25-29,overall,2.4
Kelantan,Jeli,1/1/2022,male,30-34,overall,2
Kelantan,Jeli,1/1/2022,male,35-39,overall,1.8
Kelantan,Jeli,1/1/2022,male,40-44,overall,1.6
Kelantan,Jeli,1/1/2022,male,45-49,overall,1.4
Kelantan,Jeli,1/1/2022,male,50-54,overall,1.2
Kelantan,Jeli,1/1/2022,male,55-59,overall,0.9
Kelantan,Jeli,1/1/2022,male,60-64,overall,1
Kelantan,Jeli,1/1/2022,male,65-69,overall,0.6
Kelantan,Jeli,1/1/2022,male,70-74,overall,0.4
Kelantan,Jeli,1/1/2022,male,75-79,overall,0.2
Kelantan,Jeli,1/1/2022,male,80-84,overall,0.1
Kelantan,Jeli,1/1/2022,male,85+,overall,0
Kelantan,Kecil Lojing,1/1/2022,female,0-4,overall,0.5
Kelantan,Kecil Lojing,1/1/2022,female,5-9,overall,0.7
Kelantan,Kecil Lojing,1/1/2022,female,10-14,overall,0.8
Kelantan,Kecil Lojing,1/1/2022,female,15-19,overall,0.6
Kelantan,Kecil Lojing,1/1/2022,female,20-24,overall,0.5
Kelantan,Kecil Lojing,1/1/2022,female,25-29,overall,0.5
Kelantan,Kecil Lojing,1/1/2022,female,30-34,overall,0.4
Kelantan,Kecil Lojing,1/1/2022,female,35-39,overall,0.3
Kelantan,Kecil Lojing,1/1/2022,female,40-44,overall,0.2
